sent1,label1,sent2,label2
it ' s a <unk> <unk> <eos>,rec.sport.baseball,it ' s a <unk> <unk> <eos>,comp.windows.x
you ' re going to eat <eos>,rec.sport.baseball,you ' re going to be <eos>,comp.windows.x
i ' m not going to happen <eos>,rec.sport.baseball,it ' s a good thing <eos>,comp.sys.mac.hardware
i ' m not going to happen <eos>,talk.politics.mideast,it ' s a <unk> <eos>,talk.politics.guns
<unk> corp . palo alto calif . and <unk> <unk> <eos>,sci.electronics,source fulton prebon u . s . and <unk> products <eos>,comp.os.ms-windows.misc
<unk> corp . palo alto calif . and <unk> <unk> <eos>,sci.electronics,<unk> corp . <unk> calif . and <unk> <unk> <eos>,talk.politics.guns
<unk> <unk> & co . <unk> calif . and <unk> <unk> <unk> <unk> <eos>,rec.motorcycles,the company is based in <unk> <unk> and <unk> <unk> <eos>,sci.electronics
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
<unk> <unk> <eos>,comp.windows.x,grains and soybeans <eos>,comp.sys.mac.hardware
<unk> <unk> <eos>,comp.windows.x,<unk> is n't expected to be reached <eos>,talk.politics.guns
<unk> <unk> n . j . <unk> <eos>,comp.windows.x,the company is n't <unk> <eos>,comp.sys.mac.hardware
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <eos>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
grains and soybeans <eos>,talk.religion.misc,but it was n't disclosed <eos>,talk.politics.mideast
but the company has n't been able to comment <eos>,comp.windows.x,the company is n't <eos>,sci.electronics
the company is n't <unk> <eos>,rec.motorcycles,the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <eos>,rec.sport.baseball
the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
but it was n't disclosed <eos>,comp.graphics,but the dollar is n't <eos>,rec.autos
but the <unk> are n't going to be anytime <eos>,comp.graphics,but the <unk> of the <unk> <eos>,talk.politics.guns
the <unk> of the <unk> is that the <unk> are <unk> <eos>,rec.sport.baseball,the <unk> of the <unk> is <unk> <eos>,comp.sys.mac.hardware
it ' s a good thing <eos>,rec.sport.hockey,it ' s a <unk> <eos>,rec.sport.baseball
it ' s a <unk> <unk> <eos>,rec.sport.baseball,it ' s a <unk> <unk> <eos>,rec.motorcycles
but it ' s not going to be anytime <eos>,comp.windows.x,it ' s not going to be anytime <eos>,rec.sport.hockey
it ' s a good thing <eos>,rec.sport.baseball,it ' s a <unk> <eos>,comp.sys.mac.hardware
it ' s a <unk> that is a <unk> <eos>,talk.politics.guns,it ' s a <unk> that is a <unk> <eos>,rec.motorcycles
you ' re going to be <eos>,talk.politics.mideast,it ' s not going to be anytime <eos>,comp.graphics
in addition to the company ' s n million shares outstanding <eos>,sci.electronics,in new york stock exchange composite trading yesterday <eos>,misc.forsale
in addition to the company ' s n million shares outstanding <eos>,sci.electronics,<unk> corp . posted a n n rise in third-quarter net income <eos>,comp.sys.mac.hardware
<unk> corp . said it will spend $ n million <eos>,misc.forsale,<unk> corp . said it will spend $ n million in the third quarter <eos>,sci.space
the company said it will be able to concentrate on the <unk> of the <unk> and <unk> <unk> <eos>,talk.religion.misc,the company said it will be able to concentrate on the <unk> of the <unk> and <unk> <unk> <eos>,comp.windows.x
the company said it was <unk> by the <unk> of the <unk> and <unk> operator of <unk> <unk> and <unk> <unk> <eos>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
in addition to n million ounces <eos>,rec.autos,in addition to n n <eos>,comp.graphics
the company has been a <unk> <unk> in the past two years <eos>,rec.motorcycles,the company has been a <unk> <unk> in the past two years <eos>,comp.sys.mac.hardware
the company said it will be able to concentrate on the <unk> of the <unk> <eos>,sci.electronics,the company said it expects to be <unk> in the next few years <eos>,comp.sys.mac.hardware
but it was n't disclosed <eos>,comp.windows.x,but the company ' s n n stake in the quarter <eos>,sci.electronics
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
but the dollar is n't clear <eos>,sci.space,but the dollar is n't clear <eos>,sci.electronics
but the company ' s <unk> <unk> is n't going to be anytime <eos>,rec.motorcycles,the reason is that the company is n't going to be determined <eos>,sci.space
the <unk> of the <unk> is that the <unk> is that it is delivering <eos>,comp.windows.x,the <unk> of the <unk> is the most important <unk> of the <unk> <eos>,talk.politics.guns
the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
but it ' s not just as much as n n <eos>,sci.electronics,but the dollar is n't clear <eos>,rec.sport.baseball
it ' s a <unk> that is n't going to be anytime <eos>,rec.sport.baseball,it ' s a <unk> that is n't going to be anytime <eos>,comp.windows.x
it ' s not going to be anytime <eos>,rec.sport.hockey,it ' s a good thing <eos>,talk.politics.mideast
it ' s a very good thing <eos>,rec.sport.baseball,it ' s a <unk> that is going to be a lot of the <unk> <eos>,talk.politics.guns
in addition to $ n million of n n <eos>,rec.motorcycles,in addition to $ n million or n cents a share from $ n million <eos>,misc.forsale
in addition to the company ' s third-quarter earnings were $ n million or n cents a share <eos>,sci.electronics,in addition to the company ' s third-quarter earnings were $ n million or n cents a share <eos>,misc.forsale
<unk> corp . said it will spend $ n million for the quarter ended sept . n <eos>,rec.sport.hockey,the company said it expects to report its third-quarter earnings loss for the quarter <eos>,sci.electronics
the company said it was <unk> by the <unk> of the <unk> and <unk> operator of <unk> <unk> and <unk> <unk> <unk> and <unk> <unk> <unk> and <unk> <unk> <eos>,sci.electronics,the company said it anticipates the <unk> of the netherlands to the <unk> of the <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
in addition to the company ' s stock exchange <eos>,sci.electronics,in addition to the company ' s stock exchange <eos>,misc.forsale
the company has been discussing a <unk> offering of $ n million in the past n years <eos>,sci.electronics,the company said it expects to be a <unk> dividend <eos>,comp.sys.mac.hardware
the company said it expects to report the <unk> of the <unk> <unk> <eos>,comp.sys.mac.hardware,the company said it expects to report the <unk> of the <unk> <unk> pipeline <eos>,talk.politics.guns
but the company ' s n n stake in the third quarter <eos>,rec.autos,the company ' s stock index fell n n to n n <eos>,sci.electronics
the company said it expects to be a <unk> version of the company ' s n n <eos>,sci.electronics,the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
but the dollar is n't clear that the market is n't a recession <eos>,rec.autos,the index is based on the close of the past three days <eos>,talk.politics.guns
the market is n't surprising that the company ' s <unk> <unk> is a good bet <eos>,talk.politics.guns,the index is based on the <unk> of the <unk> and <unk> of the <unk> market <eos>,comp.sys.mac.hardware
but the dollar is n't clear that the market is n't going to be anytime soon <eos>,comp.graphics,the index is simple <unk> by the end of the past three months <eos>,rec.motorcycles
it ' s a <unk> that is n't going to be anytime by the end of the year <eos>,rec.sport.baseball,the fed is that the fed is not going to be determined by the end of the year <eos>,talk.politics.guns
it ' s a good bet for the market <eos>,talk.politics.mideast,it ' s a good bet for the market ' s volatility <eos>,rec.sport.baseball
in addition to the company ' s stock exchange composite trading yesterday <eos>,comp.graphics,in the third quarter the company had n million shares outstanding <eos>,misc.forsale
the company said it will be able to repay $ n million or n cents a share <eos>,comp.graphics,the company said it expects to report its quarterly dividend to $ n million or n cents a share <eos>,misc.forsale
the company said it expects to report its quarterly dividend to $ n million or n cents a share from $ n million <eos>,sci.space,the company said it expects to report the company ' s earnings and its core businesses to $ n million or n cents a share <eos>,talk.politics.guns
the company said it expects to report the company ' s <unk> division <eos>,talk.politics.guns,the company said it expects to report the company ' s <unk> division of the company ' s <unk> division <eos>,sci.electronics
in addition to the company ' s stock exchange collateral <eos>,rec.motorcycles,in addition to the company ' s stock exchange in the over-the-counter market closed at $ n a share <eos>,misc.forsale
the company said it expects to report its quarterly dividend to $ n million or n cents a share <eos>,comp.graphics,the company said it expects to report the quarterly dividend of $ n million or n cents a share <eos>,misc.forsale
the company said it expects to report the <unk> of the <unk> and <unk> of the <unk> of the <unk> <eos>,sci.electronics,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
the average seven-day compound yield on the issue of n n to n n <eos>,talk.politics.guns,the average seven-day compound yield on the three-month eurodollar rate of n n to n n <eos>,comp.sys.mac.hardware
the company said it expects to be a <unk> market for the next few years <eos>,talk.politics.guns,the company said that the company ' s earnings growth is to be a <unk> of the market <eos>,sci.electronics
the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> market is <unk> by the <unk> of the <unk> market <eos>,talk.religion.misc,the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> <unk> market is the biggest importer of the <unk> of the <unk> market <eos>,talk.politics.guns
the average seven-day compound yield on the three-month eurodollar rate of n n and n n respectively <eos>,talk.politics.mideast,the average seven-day compound yield on the three-month eurodollar rate of n n to n n <eos>,soc.religion.christian
the key u . s . and foreign exchange commission has been <unk> in the past n days <eos>,talk.politics.misc,the key u . s . currency opened up n n to n n in the u . s . and the n crash <eos>,sci.electronics
the key u . s . currency opened up n n to n n <eos>,misc.forsale,the index is simple <unk> the stock market ' s volatility <eos>,rec.autos
the company said it will be able to repay $ n million or n cents a share from $ n million or n cents a share <eos>,comp.graphics,the company said it expects to report third-quarter earnings of $ n million or n cents a share from $ n million or n cents a share <eos>,misc.forsale
the company said it expects to report the company ' s <unk> division of the company ' s <unk> division <eos>,rec.motorcycles,the company said it expects to report the company ' s <unk> division of the company ' s <unk> division <eos>,sci.electronics
the company ' s stock exchange composite trading on the new york stock exchange composite trading yesterday the shares closed at $ n a share down n cents <eos>,misc.forsale,the company ' s stock exchange composite trading on the new york stock exchange yesterday ' s stock exchange yesterday <eos>,rec.sport.hockey
the company said it expects to report the quarterly dividend of $ n million or n cents a share <eos>,sci.space,the company said it expects to report the quarterly dividend of $ n million or n cents a share from $ n million or n cents a share <eos>,misc.forsale
the company said it expects to report the company ' s n n stake in the third quarter <eos>,comp.sys.mac.hardware,the company said it expects to report the company ' s n n stake in the next year <eos>,sci.electronics
the average seven-day compound yield on the issue of n n to n n and n n respectively <eos>,sci.electronics,the average seven-day compound yield on the three-month treasury bills maturing feb . n n to n n <eos>,sci.space
the following were among the biggest offerings of the u . s . and non-u . s . capital markets report <eos>,rec.autos,the treasury ' s benchmark 30 - year bond ended sept . n and the dow jones industrial average plunged n points to n <eos>,misc.forsale
<unk> <unk> <eos>,rec.sport.baseball,<unk> <unk> <eos>,talk.politics.guns
<unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <eos>,talk.politics.guns,<unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <eos>,misc.forsale
<unk> <eos>,comp.os.ms-windows.misc,<unk> <eos>,comp.windows.x
<unk> <eos>,comp.os.ms-windows.misc,<unk> <eos>,comp.sys.mac.hardware
<unk> <eos>,comp.windows.x,odds <eos>,soc.religion.christian
<unk> <eos>,comp.windows.x,<unk> <unk> <eos>,comp.sys.mac.hardware
<unk> <unk> <eos>,rec.sport.baseball,<unk> <unk> <eos>,rec.motorcycles
<unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <eos>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
